,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id,entropy_constraint,head_dim,variant_name
993,4,0.309595,0.896682,0.893498,0.908749,0.896682,1.661636,0.828483,0.759702,0.752226,0.777826,0.759702,1.411011,0.817189,0.768063,0.761661,0.785381,0.768063,1.412891,valid,25,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
994,3,0.43348,0.853249,0.847946,0.867814,0.853249,2.129554,0.728173,0.77021,0.768756,0.799181,0.77021,1.953449,0.720914,0.773892,0.77297,0.801931,0.773892,1.956514,valid,25,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
995,2,0.586125,0.802855,0.79375,0.814742,0.802855,2.446387,0.707919,0.769366,0.756164,0.776214,0.769366,2.399374,0.698004,0.775656,0.763699,0.783251,0.775656,2.40462,valid,25,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
996,1,0.812951,0.737447,0.715432,0.731555,0.737447,2.624158,0.69861,0.768446,0.750135,0.769036,0.768446,2.525553,0.695134,0.770977,0.755229,0.774618,0.770977,2.527396,valid,25,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
997,5,0.22829,0.925129,0.92341,0.935741,0.925129,2.054461,0.930374,0.749118,0.743393,0.769631,0.749118,1.907923,0.907747,0.757785,0.752432,0.779116,0.757785,1.913432,valid,2021,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
998,4,0.297786,0.899817,0.897085,0.912028,0.899817,2.221212,0.842059,0.763,0.752797,0.776067,0.763,2.170319,0.8178,0.767909,0.757897,0.780047,0.767909,2.175346,valid,2021,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
999,3,0.427225,0.856394,0.851059,0.869665,0.856394,2.472106,0.724254,0.770747,0.764685,0.792482,0.770747,2.518005,0.712778,0.775809,0.77009,0.795568,0.775809,2.522952,valid,2021,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1000,2,0.575057,0.806575,0.797262,0.818629,0.806575,2.702322,0.683462,0.775042,0.766382,0.792047,0.775042,2.648936,0.670224,0.783096,0.775436,0.797102,0.783096,2.653677,valid,2021,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1001,1,0.800943,0.741426,0.720251,0.736402,0.741426,2.918277,0.694386,0.77044,0.759675,0.78127,0.77044,2.733552,0.690817,0.772204,0.76333,0.786033,0.772204,2.738738,valid,2021,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1002,5,0.232463,0.924429,0.922412,0.93446,0.924429,2.337393,0.932102,0.748351,0.740793,0.766895,0.748351,2.27308,0.898927,0.755331,0.749083,0.77522,0.755331,2.277268,valid,2020,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1003,4,0.30011,0.899865,0.896733,0.911473,0.899865,2.497081,0.838516,0.757555,0.748462,0.773626,0.757555,2.445427,0.806682,0.770057,0.762324,0.787684,0.770057,2.45066,valid,2020,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1004,3,0.428829,0.855665,0.850137,0.869473,0.855665,2.798306,0.731818,0.766835,0.762605,0.788594,0.766835,2.773745,0.715127,0.772434,0.770004,0.797584,0.772434,2.779773,valid,2020,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1005,2,0.578676,0.806566,0.797155,0.818277,0.806566,3.040174,0.686882,0.776269,0.763407,0.783451,0.776269,3.044072,0.667809,0.781255,0.770532,0.791721,0.781255,3.048613,valid,2020,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1006,1,0.794914,0.743986,0.72248,0.73787,0.743986,3.068826,0.691765,0.772051,0.749639,0.765941,0.772051,2.972281,0.693948,0.771207,0.751244,0.768113,0.771207,2.975327,valid,2020,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1007,5,0.232049,0.923978,0.921892,0.934066,0.923978,2.234268,0.951917,0.746587,0.742522,0.771023,0.746587,2.214956,0.928302,0.756174,0.754191,0.783681,0.756174,2.219756,valid,42,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1008,4,0.2969,0.899596,0.896457,0.91128,0.899596,2.375437,0.846582,0.758168,0.751341,0.778508,0.758168,2.305883,0.824237,0.767296,0.760193,0.78558,0.767296,2.311058,valid,42,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1009,3,0.426148,0.856547,0.851263,0.869834,0.856547,2.57449,0.72968,0.773585,0.764588,0.786472,0.773585,2.52929,0.711119,0.781945,0.775173,0.799425,0.781945,2.534715,valid,42,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1010,2,0.578529,0.805674,0.79647,0.817483,0.805674,2.842537,0.675046,0.778647,0.768486,0.791223,0.778647,2.772974,0.665562,0.781868,0.771761,0.791967,0.781868,2.77884,valid,42,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1011,1,0.800578,0.74272,0.721284,0.737072,0.74272,3.020448,0.705373,0.763998,0.756341,0.781343,0.763998,2.860956,0.699424,0.767986,0.760565,0.784853,0.767986,2.865882,valid,42,0.2,glove,100,100,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1012,5,0.22328,0.928043,0.926196,0.937701,0.928043,2.837012,0.964061,0.749962,0.744814,0.771988,0.749962,2.780722,0.948882,0.752723,0.746763,0.771828,0.752723,2.787082,valid,4,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1013,4,0.287274,0.903642,0.90094,0.915715,0.903642,2.876297,0.846346,0.763231,0.758691,0.784722,0.763231,2.949569,0.823779,0.769366,0.76751,0.795182,0.769366,2.954676,valid,4,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1014,3,0.410665,0.861955,0.857543,0.876449,0.861955,3.059925,0.732861,0.770057,0.764813,0.790647,0.770057,3.0679,0.72441,0.775579,0.768599,0.790793,0.775579,3.073979,valid,4,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1015,2,0.565788,0.810449,0.801752,0.823189,0.810449,3.257704,0.682861,0.777497,0.765155,0.786062,0.777497,3.282812,0.668689,0.783096,0.770459,0.789948,0.783096,3.289328,valid,4,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1016,1,0.793571,0.743171,0.723075,0.739786,0.743171,3.321423,0.689811,0.775809,0.759893,0.779098,0.775809,3.261368,0.673684,0.782789,0.768152,0.786938,0.782789,3.265694,valid,4,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1017,5,0.227057,0.925301,0.923687,0.935804,0.925301,2.679232,0.932161,0.757018,0.751167,0.777326,0.757018,2.704727,0.905849,0.762464,0.7576,0.784913,0.762464,2.711078,valid,25,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1018,4,0.29035,0.903211,0.900355,0.91503,0.903211,2.852196,0.861939,0.759626,0.746606,0.767989,0.759626,2.811725,0.833821,0.772511,0.760358,0.781659,0.772511,2.818304,valid,25,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1019,3,0.41541,0.860286,0.855478,0.87412,0.860286,3.044343,0.719125,0.771437,0.759443,0.780187,0.771437,3.172829,0.699227,0.782482,0.771668,0.791585,0.782482,3.178833,valid,25,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1020,2,0.57005,0.809059,0.800385,0.821955,0.809059,3.261803,0.674012,0.77788,0.772804,0.797924,0.77788,3.342447,0.665698,0.784553,0.781044,0.806729,0.784553,3.3487,valid,25,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1021,1,0.793677,0.742941,0.72196,0.73792,0.742941,3.269566,0.684844,0.770364,0.752375,0.769952,0.770364,3.373607,0.675953,0.778494,0.760215,0.777273,0.778494,3.379078,valid,25,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1022,5,0.228829,0.924515,0.922995,0.935664,0.924515,2.676923,0.940229,0.759626,0.755171,0.7864,0.759626,2.567415,0.90644,0.764074,0.760067,0.78796,0.764074,2.573331,valid,2021,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1023,4,0.293958,0.901619,0.898751,0.913361,0.901619,2.8446,0.840597,0.754487,0.745883,0.768751,0.754487,2.931546,0.831616,0.760853,0.75472,0.77968,0.760853,2.937799,valid,2021,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1024,3,0.417351,0.859864,0.854843,0.874002,0.859864,3.001952,0.746913,0.764381,0.750195,0.768219,0.764381,3.054281,0.729516,0.770824,0.757238,0.774886,0.770824,3.060174,valid,2021,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1025,2,0.571223,0.808349,0.799322,0.820533,0.808349,3.200462,0.676321,0.780181,0.772141,0.793431,0.780181,3.182096,0.671034,0.782175,0.775274,0.797463,0.782175,3.18847,valid,2021,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1026,1,0.794382,0.744015,0.723335,0.739444,0.744015,3.236353,0.69066,0.771974,0.759985,0.781741,0.771974,3.286719,0.682961,0.773432,0.762009,0.782772,0.773432,3.292098,valid,2021,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1027,5,0.227501,0.925608,0.92356,0.935745,0.925608,2.704712,0.914143,0.750575,0.749405,0.780282,0.750575,2.667629,0.894543,0.758782,0.75602,0.783102,0.758782,2.673159,valid,2020,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1028,4,0.294815,0.901524,0.898677,0.913592,0.901524,2.815283,0.844449,0.762003,0.756756,0.781925,0.762003,2.808304,0.832078,0.765301,0.759833,0.787146,0.765301,2.81307,valid,2020,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1029,3,0.420865,0.858743,0.853513,0.872275,0.858743,3.013965,0.718137,0.771974,0.761792,0.784074,0.771974,3.122252,0.701869,0.780871,0.771575,0.795056,0.780871,3.128902,valid,2020,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1030,2,0.567967,0.810161,0.801443,0.823665,0.810161,3.188835,0.699684,0.774122,0.760222,0.778797,0.774122,3.184275,0.687885,0.781025,0.768225,0.787372,0.781025,3.190364,valid,2020,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1031,1,0.792951,0.745386,0.72448,0.741081,0.745386,3.24283,0.68896,0.771591,0.756472,0.778427,0.771591,3.303194,0.684933,0.773355,0.757832,0.778515,0.773355,3.307902,valid,2020,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1032,5,0.227915,0.925694,0.923841,0.935836,0.925694,2.764449,0.919563,0.754103,0.743123,0.766332,0.754103,2.782476,0.895532,0.760316,0.751866,0.776393,0.760316,2.789128,valid,42,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1033,4,0.294345,0.901648,0.898974,0.913744,0.901648,2.820521,0.849706,0.759856,0.744205,0.765134,0.759856,2.969482,0.829464,0.763691,0.751384,0.775539,0.763691,2.975235,valid,42,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1034,3,0.420162,0.858589,0.853396,0.872042,0.858589,3.043917,0.727904,0.768369,0.762706,0.789587,0.768369,3.025897,0.71298,0.775502,0.770859,0.797028,0.775502,3.03193,valid,42,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1035,2,0.570706,0.809097,0.800105,0.821268,0.809097,3.210007,0.680533,0.77834,0.764864,0.789626,0.77834,3.335509,0.676675,0.779107,0.76543,0.786958,0.779107,3.342061,valid,42,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1036,1,0.791051,0.745558,0.725161,0.741984,0.745558,3.308071,0.68261,0.774429,0.763277,0.785637,0.774429,3.256701,0.670899,0.77788,0.766601,0.787782,0.77788,3.262563,valid,42,0.2,glove,100,80,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1037,5,0.22518,0.925857,0.924105,0.935938,0.925857,2.841122,0.940369,0.752263,0.748045,0.775491,0.752263,2.815588,0.905371,0.758015,0.754905,0.782483,0.758015,2.821934,valid,4,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1038,4,0.288497,0.904208,0.901484,0.915983,0.904208,2.954966,0.847451,0.753566,0.752549,0.782893,0.753566,2.95041,0.835745,0.761006,0.760813,0.791498,0.761006,2.957129,valid,4,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1039,3,0.414219,0.860027,0.85498,0.874187,0.860027,3.160885,0.726017,0.767602,0.756988,0.779268,0.767602,3.302168,0.720051,0.770747,0.762934,0.786431,0.770747,3.308493,valid,4,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1040,2,0.56414,0.810219,0.801503,0.82242,0.810219,3.353822,0.679885,0.779567,0.767078,0.789208,0.779567,3.305656,0.675707,0.782482,0.771006,0.791144,0.782482,3.311298,valid,4,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1041,1,0.79133,0.744705,0.723665,0.739411,0.744705,3.395445,0.684235,0.772358,0.757193,0.776585,0.772358,3.432946,0.673508,0.776423,0.763588,0.782252,0.776423,3.438292,valid,4,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1042,5,0.225584,0.92649,0.924751,0.936939,0.92649,2.671619,0.926493,0.755484,0.745038,0.76746,0.755484,2.704154,0.896176,0.763077,0.754351,0.776579,0.763077,2.709657,valid,25,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1043,4,0.288926,0.903796,0.900722,0.914867,0.903796,2.789948,0.841934,0.758168,0.755877,0.783796,0.758168,2.773917,0.823107,0.767756,0.765686,0.79237,0.767756,2.77962,valid,25,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1044,3,0.416128,0.858858,0.853892,0.872939,0.858858,3.00428,0.739595,0.768983,0.761894,0.78555,0.768983,2.968332,0.725958,0.775196,0.769665,0.793664,0.775196,2.974344,valid,25,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1045,2,0.565545,0.809385,0.800815,0.822507,0.809385,3.232476,0.678172,0.775579,0.773734,0.801829,0.775579,3.18176,0.680088,0.7788,0.776762,0.804412,0.7788,3.187997,valid,25,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1046,1,0.787859,0.745405,0.724853,0.741076,0.745405,3.370136,0.682463,0.773585,0.765393,0.789785,0.773585,3.24705,0.677816,0.780795,0.77284,0.795035,0.780795,3.25371,valid,25,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1047,5,0.223606,0.927286,0.925186,0.936308,0.927286,2.97614,0.945191,0.753413,0.746165,0.773052,0.753413,2.985781,0.928562,0.761927,0.7542,0.778323,0.761927,2.99113,valid,2021,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1048,4,0.287054,0.904793,0.902005,0.916635,0.904793,3.066077,0.843672,0.756098,0.749556,0.775098,0.756098,3.070607,0.836593,0.764074,0.757662,0.781251,0.764074,3.076162,valid,2021,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1049,3,0.410262,0.863019,0.85804,0.876314,0.863019,3.257808,0.74337,0.773048,0.764371,0.787546,0.773048,3.294345,0.736165,0.77811,0.770739,0.793586,0.77811,3.300594,valid,2021,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1050,2,0.566158,0.810641,0.802033,0.82325,0.810641,3.466436,0.67375,0.782022,0.780013,0.809987,0.782022,3.56936,0.671189,0.784093,0.780613,0.806413,0.784093,3.575969,valid,2021,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1051,1,0.78891,0.744897,0.724797,0.741689,0.744897,3.468068,0.683104,0.771667,0.762039,0.786121,0.771667,3.560145,0.672623,0.774812,0.766098,0.787439,0.774812,3.566738,valid,2021,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1052,5,0.227834,0.925925,0.924307,0.936413,0.925925,2.876653,0.906071,0.76116,0.752989,0.777145,0.76116,2.95503,0.875957,0.767142,0.762177,0.789212,0.767142,2.960842,valid,2020,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1053,4,0.293994,0.902338,0.899672,0.914484,0.902338,3.013693,0.81127,0.76231,0.751166,0.773605,0.76231,2.996198,0.796839,0.771131,0.76061,0.782292,0.771131,3.00082,valid,2020,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1054,3,0.417532,0.859558,0.854452,0.873113,0.859558,3.279442,0.724686,0.771054,0.761005,0.782955,0.771054,3.365464,0.70638,0.776883,0.76758,0.789708,0.776883,3.372067,valid,2020,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1055,2,0.56767,0.809797,0.800696,0.821596,0.809797,3.502984,0.678957,0.77765,0.767811,0.788758,0.77765,3.56024,0.674996,0.782635,0.775652,0.797751,0.782635,3.566988,valid,2020,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1056,1,0.785882,0.745357,0.72527,0.742533,0.745357,3.494978,0.683915,0.77719,0.768884,0.791196,0.77719,3.545873,0.678475,0.779107,0.769834,0.789186,0.779107,3.553391,valid,2020,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1057,5,0.226707,0.925877,0.923955,0.935903,0.925877,2.903131,0.93466,0.747431,0.737295,0.758436,0.747431,2.968628,0.903768,0.757248,0.747909,0.769369,0.757248,2.974203,valid,42,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1058,4,0.290501,0.903307,0.900259,0.914464,0.903307,2.989073,0.815698,0.767219,0.761558,0.785701,0.767219,3.047554,0.818228,0.770133,0.766992,0.793797,0.770133,3.053674,valid,42,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1059,3,0.417951,0.860095,0.854794,0.873333,0.860095,3.182028,0.714753,0.774735,0.760851,0.781731,0.774735,3.309122,0.709801,0.77742,0.764181,0.783365,0.77742,3.31514,valid,42,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1060,2,0.566054,0.810938,0.802251,0.82376,0.810938,3.352371,0.665706,0.780718,0.767145,0.786006,0.780718,3.455099,0.667113,0.783172,0.770923,0.790771,0.783172,3.46167,valid,42,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1061,1,0.788581,0.746728,0.726443,0.743209,0.746728,3.431597,0.677667,0.774352,0.764026,0.787322,0.774352,3.451762,0.675994,0.778187,0.769035,0.793801,0.778187,3.45863,valid,42,0.2,glove,100,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1062,5,0.218461,0.92951,0.927776,0.939154,0.92951,2.911151,0.954208,0.75441,0.748091,0.773072,0.75441,2.841969,0.929569,0.76208,0.756417,0.780342,0.76208,2.847885,valid,4,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1063,4,0.285138,0.906116,0.903305,0.917747,0.906116,3.035658,0.838667,0.758322,0.750434,0.77678,0.758322,3.068086,0.820006,0.768216,0.760555,0.782659,0.768216,3.072747,valid,4,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1064,3,0.408357,0.862098,0.857081,0.875221,0.862098,3.206467,0.73881,0.768753,0.756788,0.775493,0.768753,3.281012,0.730509,0.773892,0.765257,0.789822,0.773892,3.287198,valid,4,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1065,2,0.560828,0.812175,0.803814,0.825516,0.812175,3.397567,0.67258,0.775809,0.767352,0.79102,0.775809,3.435547,0.669111,0.782559,0.775244,0.799124,0.782559,3.443163,valid,4,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1066,1,0.782102,0.748147,0.72833,0.745091,0.748147,3.50221,0.677126,0.774352,0.763947,0.785552,0.774352,3.482596,0.67715,0.776039,0.768388,0.791865,0.776039,3.489829,valid,4,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1067,5,0.221724,0.927622,0.92584,0.937331,0.927622,2.906165,0.952882,0.751496,0.74453,0.767455,0.751496,2.82579,0.930015,0.755254,0.748679,0.772867,0.755254,2.832893,valid,25,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1068,4,0.282052,0.905934,0.903169,0.917255,0.905934,3.021355,0.831726,0.763307,0.758444,0.783603,0.763307,3.083925,0.820245,0.768753,0.763234,0.788433,0.768753,3.090334,valid,25,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1069,3,0.405752,0.863431,0.858293,0.875966,0.863431,3.179371,0.743788,0.77021,0.766762,0.795214,0.77021,3.278747,0.730477,0.774735,0.772591,0.800531,0.774735,3.286333,valid,25,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1070,2,0.55903,0.813028,0.804669,0.82618,0.813028,3.447332,0.678914,0.775042,0.758605,0.776285,0.775042,3.406805,0.667809,0.780871,0.766498,0.78509,0.780871,3.414711,valid,25,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1071,1,0.78375,0.747265,0.727013,0.743747,0.747265,3.532215,0.680789,0.774812,0.759141,0.777706,0.774812,3.578327,0.673974,0.779107,0.763313,0.780577,0.779107,3.587162,valid,25,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
1072,5,0.222356,0.927583,0.925972,0.937665,0.927583,2.701332,0.938972,0.750575,0.749141,0.781513,0.750575,2.626667,0.906061,0.757171,0.755934,0.786302,0.757171,2.631498,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
